,Date,Total_Deaths,Longitude,Latitude,Disaster_Subgroup
19206,2003,12.0,-64.9672817,-34.9964963,Meteorological
19207,2003,12.0,24.991639,-28.8166236,Transport
19208,2003,20.0,54.5643516,32.6475314,Transport
19209,2003,13.0,6.5,10.9,Transport
19210,2003,29.0,23.8222636,-2.9814344,Biological
19211,2003,3.0,2.2584408,9.5293472,Biological
19212,2003,35.0,-10.371337908392649,28.3347722,Hydrological
19213,2003,61.0,107.9650855,15.9266657,Hydrological
19214,2003,40.0,29.7468414,-18.4554963,Biological
19216,2003,3.0,124.724704,7.4931858,Hydrological
19217,2003,106.0,-2.2900239,16.3700359,Biological
19220,2003,10.0,-11.8400269,8.6400349,Biological
19222,2003,22.0,104.999927,35.000074,Industrial accident
19223,2003,9.0,-70.3028026,19.0974031,Hydrological
19225,2003,40.0,27.5589884,-14.5189121,Transport
19226,2003,185.0,23.8222636,-2.9814344,Transport
19228,2003,42.0,-72.9088133,4.099917,Hydrological
19229,2003,7.0,-53.2,-10.3333333,Hydrological
19230,2003,33.0,23.8222636,-2.9814344,Transport
19231,2003,15.0,-53.2,-10.3333333,Transport
19233,2003,9.0,1.8883335,46.603354,Hydrological
19235,2003,22.0,-14.4529612,14.4750607,Transport
19236,2003,31.0,34.9144977,-19.302233,Biological
19237,2003,20.0,104.999927,35.000074,Industrial accident
19238,2003,8.0,117.8902853,-2.4833826,Hydrological
19239,2003,8.0,-100.445882,39.7837304,Meteorological
19240,2003,10.0,78.6677428,22.3511148,Industrial accident
19241,2003,8.0,-70.3028026,19.0974031,Meteorological
19243,2003,15.0,29.2675469,26.2540493,Transport
19245,2003,5.0,102.2656823,4.5693754,Hydrological
19246,2003,50.0,78.6677428,22.3511148,Meteorological
19247,2003,21.0,-53.2,-10.3333333,Transport
19248,2003,15.0,54.5643516,32.6475314,Transport
19249,2003,17.0,31.2718321,49.4871968,Transport
19250,2003,14.0,35.7878438,-6.5247123,Transport
19251,2003,255.0,122.7312101,12.7503486,Hydrological
19252,2003,69.0,34.9249653,38.9597594,Transport
19255,2003,6.0,124.724704,7.4931858,Hydrological
19256,2003,13.0,-100.445882,39.7837304,Meteorological
19258,2003,69.0,-64.9912286,-17.0568696,Hydrological
19259,2003,21.0,-99.1331785,19.4326296,Meteorological
19260,2003,38.0,-72.3570972,19.1399952,Hydrological
19261,2003,234.0,104.999927,35.000074,Industrial accident
19262,2003,25.0,7.9999721,9.6000359,Transport
19263,2003,8.0,34.9249653,38.9597594,Hydrological
19264,2003,15.0,-100.445882,39.7837304,Hydrological
19265,2003,26.0,104.999927,35.000074,Industrial accident
19266,2003,17.0,-1.6880314,12.0753083,Transport
19267,2003,153.0,36.0514231,-0.2864982,Meteorological
19268,2003,400.0,78.6677428,22.3511148,Meteorological
19269,2003,48.0,83.9999901,28.3780464,Meteorological
19270,2003,11.0,104.999927,35.000074,Industrial accident
19271,2003,1.0,23.8222636,-2.9814344,Hydrological
19272,2003,179.0,27.5589884,-14.5189121,Biological
19273,2003,37.0,23.8222636,-2.9814344,Biological
19274,2003,4.0,-75.0458515,-6.8699697,Hydrological
19275,2003,11.0,23.8222636,-2.9814344,Transport
19278,2003,1.0,-84.0739102,10.2735633,Hydrological
19279,2003,7.0,-86.0755145,15.2572432,Hydrological
19280,2003,18.0,-100.445882,39.7837304,Hydrological
19281,2003,15.0,107.9650855,15.9266657,Hydrological
19282,2003,161.0,-53.2,-10.3333333,Hydrological
19283,2003,85.0,34.9144977,-19.302233,Biological
19284,2003,36.0,71.247499,30.3308401,Hydrological
19285,2003,67.0,78.6677428,22.3511148,Hydrological
19286,2003,2.0,-99.1331785,19.4326296,Meteorological
19287,2003,4.0,-99.1331785,19.4326296,Hydrological
19288,2003,1.0,-66.1109318,8.0018709,Hydrological
19289,2003,7.0,124.724704,7.4931858,Biological
19290,2003,150.0,78.6677428,22.3511148,Hydrological
19291,2003,13.0,104.999927,35.000074,Hydrological
19292,2003,6.0,29.9324519,-3.426449,Biological
19293,2003,4.0,33.9301963,-13.2687204,Hydrological
19295,2003,29.0,-53.2,-10.3333333,Hydrological
19296,2003,4.0,-100.445882,39.7837304,Meteorological
19297,2003,2.0,29.7468414,-18.4554963,Hydrological
19299,2003,3.0,-100.445882,39.7837304,Hydrological
19304,2003,3.0,102.2656823,4.5693754,Hydrological
19306,2003,148.0,117.8902853,-2.4833826,Hydrological
19307,2003,15.0,66.2385139,33.7680065,Hydrological
19308,2003,28.0,36.0514231,-0.2864982,Meteorological
19310,2003,10.0,10.4478313,51.1638175,Meteorological
19311,2003,4.0,-100.445882,39.7837304,Meteorological
19312,2003,4.0,-100.445882,39.7837304,Climatological
19313,2003,20.0,54.5643516,32.6475314,Hydrological
19314,2003,35.0,-72.9088133,4.099917,Hydrological
19315,2003,22.0,78.6677428,22.3511148,Transport
19316,2003,20.0,78.6677428,22.3511148,Transport
19317,2003,24.0,78.6677428,22.3511148,Transport
19318,2003,39.0,7.9999721,9.6000359,Transport
19319,2003,22.0,36.0514231,-0.2864982,Transport
19320,2003,21.0,6.5,10.9,Transport
19321,2003,28.0,78.6677428,22.3511148,Transport
19322,2003,29.0,104.999927,35.000074,Transport
19323,2003,29.0,78.6677428,22.3511148,Transport
19324,2003,2.0,104.999927,35.000074,Industrial accident
19325,2003,8.0,122.7312101,12.7503486,Meteorological
19327,2003,1.0,122.7312101,12.7503486,Meteorological
19328,2003,2.0,-100.445882,39.7837304,Meteorological
19329,2003,13.0,-100.445882,39.7837304,Meteorological
19330,2003,14.0,-100.445882,39.7837304,Meteorological
19331,2003,9.0,34.9144977,-19.302233,Climatological
19345,2004,1.0,-169.861341,-19.0536414,Meteorological
19347,2004,1.0,-172.12005,-13.7693895,Meteorological
19349,2004,10.0,7.9999721,9.6000359,Transport
19350,2004,62.0,71.247499,30.3308401,Transport
19351,2004,10.0,34.9249653,38.9597594,Meteorological
19352,2004,6.0,54.5643516,32.6475314,Hydrological
19354,2004,37.0,63.9528098,41.32373,Transport
19355,2004,27.0,17.5691241,-11.8775768,Hydrological
19356,2004,18.0,11.52803643954819,64.5731537,Transport
19358,2004,21.0,29.7468414,-18.4554963,Transport
19359,2004,25.0,7.9999721,9.6000359,Transport
19360,2004,56.0,78.6677428,22.3511148,Miscellaneous accident
19361,2004,13.0,29.2675469,26.2540493,Meteorological
19363,2004,8.0,34.9249653,38.9597594,Meteorological
19364,2004,32.0,46.4416422,-18.9249604,Meteorological
19365,2004,22.0,-77.6930602,43.2097838,Transport
19366,2004,56.0,-100.445882,39.7837304,Meteorological
19368,2004,200.0,23.8222636,-2.9814344,Transport
19370,2004,163.0,36.0514231,-0.2864982,Transport
19371,2004,11.0,-90.345759,15.5855545,Transport
19372,2004,13.0,-90.345759,15.5855545,Transport
19373,2004,46.0,13.1535811,4.6125522,Biological
19374,2004,14.0,36.0514231,-0.2864982,Biological
19375,2004,3.0,102.2656823,4.5693754,Hydrological
19376,2004,16.0,14.4476911,35.8885993,Transport
19377,2004,17.0,34.9249653,38.9597594,Transport
19378,2004,40.0,32.2166578,1.5333554,Transport
19379,2004,40.0,104.999927,35.000074,Miscellaneous accident
19380,2004,300.0,23.8222636,-2.9814344,Biological
19381,2004,29.0,117.8902853,-2.4833826,Hydrological
19382,2004,4.0,117.8902853,-2.4833826,Meteorological
19383,2004,2.0,172.8344077,-41.5000831,Hydrological
19384,2004,40.0,-53.2,-10.3333333,Transport
19386,2004,5.0,24.991639,-28.8166236,Biological
19387,2004,37.0,104.999927,35.000074,Industrial accident
19388,2004,2.0,168.1069154,-16.5255069,Meteorological
19389,2004,32.0,7.9999721,9.6000359,Transport
19391,2004,21.0,-100.445882,39.7837304,Industrial accident
19392,2004,7.0,122.7312101,12.7503486,Hydrological
19394,2004,12.0,117.8902853,-2.4833826,Industrial accident
19395,2004,658.0,117.8902853,-2.4833826,Biological
19397,2004,28.0,104.999927,35.000074,Industrial accident
19398,2004,5.0,117.8902853,-2.4833826,Hydrological
19399,2004,1.0,-75.74135085294314,4.491976149999999,Hydrological
19401,2004,15.0,34.9249653,38.9597594,Hydrological
19402,2004,363.0,46.4416422,-18.9249604,Meteorological
19405,2004,15.0,18.1236723,26.8234472,Transport
19407,2004,48.0,66.7780818,48.1012954,Hydrological
19408,2004,14.0,104.999927,35.000074,Industrial accident
19409,2004,527.0,-1.6880314,12.0753083,Biological
19411,2004,31.0,73.2244152,3.7203503,Transport
19412,2004,24.0,25.9209164,63.2467777,Transport
19413,2004,223.0,117.8902853,-2.4833826,Transport
19414,2004,25.0,7.9999721,9.6000359,Transport
19416,2004,9.0,-100.445882,39.7837304,Meteorological
19417,2004,1.0,78.6677428,22.3511148,Transport
19419,2004,31.0,23.8222636,-2.9814344,Transport
19420,2004,10.0,97.7453061,64.6863136,Transport
19421,2004,33.0,117.8902853,-2.4833826,Hydrological
19422,2004,30.0,38.6521203,10.2116702,Transport
19423,2004,4.0,-53.2,-10.3333333,Meteorological
19424,2004,14.0,117.8902853,-2.4833826,Transport
19425,2004,37.0,78.6677428,22.3511148,Transport
19426,2004,39.0,78.6677428,22.3511148,Transport
19427,2004,12.0,18.5377805,42.4516555,Transport
19428,2004,37.0,-99.1331785,19.4326296,Hydrological
19429,2004,20.0,36.0514231,-0.2864982,Transport
19430,2004,16.0,36.0514231,-0.2864982,Transport
19435,2004,1.0,-77.0405464,38.9073892,Meteorological
19436,2004,4.0,38.4313975,1.4419683,Hydrological
19437,2004,16.0,179.0122737,-18.1239696,Meteorological
19438,2004,47.0,97.7453061,64.6863136,Industrial accident
19439,2004,11.0,-75.0458515,-6.8699697,Hydrological
19440,2004,51.0,42.8453061,11.8145966,Hydrological
19444,2004,2.0,27.5589884,-14.5189121,Hydrological
19445,2004,149.0,9.3238432,17.7356214,Biological
19448,2004,76.0,36.0514231,-0.2864982,Meteorological
19450,2004,18.0,97.7453061,64.6863136,Hydrological
19451,2004,13.0,117.8902853,-2.4833826,Hydrological
19452,2004,161.0,127.0870417,40.3736611,Transport
19453,2004,44.0,117.8902853,-2.4833826,Hydrological
19455,2004,5.0,74.714583,42.4858224,Hydrological
19456,2004,7.0,104.999927,35.000074,Meteorological
19458,2004,13.0,38.4313975,1.4419683,Transport
19459,2004,13.0,97.7453061,64.6863136,Industrial accident
19460,2004,36.0,104.999927,35.000074,Industrial accident
19461,2004,15.0,104.999927,35.000074,Industrial accident
19462,2004,45.0,66.2385139,33.7680065,Industrial accident
19463,2004,50.0,38.4313975,1.4419683,Hydrological
19464,2004,17.0,-10.371337908392649,28.3347722,Transport
19466,2004,14.0,6.5,10.9,Transport
19468,2004,3.0,2.9999825,28.0000272,Hydrological
19469,2004,79.0,-72.9088133,4.099917,Hydrological
19470,2004,5.0,31.2718321,49.4871968,Miscellaneous accident
19471,2004,12.0,-99.0848833,19.82596,Transport
19472,2004,15.0,31.2718321,49.4871968,Transport
19473,2004,9.0,97.7453061,64.6863136,Climatological
19474,2004,33.0,-53.2,-10.3333333,Transport
19475,2004,2.0,-84.0739102,10.2735633,Hydrological
19476,2004,688.0,-70.3028026,19.0974031,Hydrological
19477,2004,2665.0,-72.3570972,19.1399952,Hydrological
19478,2004,2.0,-14.4529612,14.4750607,Meteorological
19479,2004,236.0,95.9999652,17.1750495,Meteorological
19480,2004,28.0,-53.2,-10.3333333,Hydrological
19481,2004,10.0,-4.8379791,39.3260685,Transport
19482,2004,38.0,71.247499,30.3308401,Transport
19483,2004,13.0,124.724704,7.4931858,Meteorological
19484,2004,5.0,-100.445882,39.7837304,Meteorological
19485,2004,15.0,71.247499,30.3308401,Industrial accident
19486,2004,18.0,104.999927,35.000074,Hydrological
19488,2004,10.0,-100.445882,39.7837304,Meteorological
19491,2004,19.0,11.6899699,-0.8999695,Transport
19492,2004,1.0,24.6859225,45.9852129,Meteorological
19493,2004,1.0,124.724704,7.4931858,Meteorological
19494,2004,14.0,107.9650855,15.9266657,Meteorological
19495,2004,1.0,-99.1331785,19.4326296,Hydrological
19496,2004,20.0,78.6677428,22.3511148,Transport
19498,2004,2.0,117.8902853,-2.4833826,Geophysical
19499,2004,3.0,34.9249653,38.9597594,Meteorological
19500,2004,6.0,139.2394179,36.5748441,Meteorological
19501,2004,6.0,127.6961188,36.638392,Meteorological
19502,2004,11.0,1.8883335,46.603354,Transport
19503,2004,15.0,78.6677428,22.3511148,Transport
19504,2004,29.0,-85.2936911,12.6090157,Hydrological
19505,2004,31.0,-14.4529612,14.4750607,Transport
19506,2004,47.0,104.999927,35.000074,Hydrological
19507,2004,90.0,54.5643516,32.6475314,Transport
19508,2004,153.0,36.0514231,-0.2864982,Meteorological
19509,2004,5.0,104.999927,35.000074,Hydrological
19512,2004,21.0,104.999927,35.000074,Hydrological
19514,2004,21.0,36.0514231,-0.2864982,Miscellaneous accident
19515,2004,16.0,104.999927,35.000074,Industrial accident
19516,2004,730.0,36.0514231,-0.2864982,Hydrological
19518,2004,900.0,78.6677428,22.3511148,Hydrological
19519,2004,185.0,83.9999901,28.3780464,Hydrological
19520,2004,5.0,71.247499,30.3308401,Hydrological
19521,2004,2.0,-15.4900464,13.470062,Meteorological
19522,2004,46.0,104.999927,35.000074,Meteorological
19523,2004,3.0,104.999927,35.000074,Hydrological
19525,2004,24.0,-11.8400269,8.6400349,Transport
19526,2004,15.0,104.999927,35.000074,Hydrological
19527,2004,5.0,-64.9672817,-34.9964963,Hydrological
19528,2004,3.0,-71.3187697,-31.7613365,Hydrological
19529,2004,28.0,122.7312101,12.7503486,Meteorological
19530,2004,28.0,120.83537694479216,23.5983227,Meteorological
19531,2004,15.0,122.7312101,12.7503486,Hydrological
19532,2004,1.0,144.7651677,13.4499943,Meteorological
19533,2004,3.0,145.7379338,15.1753648,Meteorological
19534,2004,4.0,7.9999721,9.6000359,Hydrological
19535,2004,7.0,-53.2,-10.3333333,Hydrological
19536,2004,45.0,78.6677428,22.3511148,Hydrological
19537,2004,9.0,107.9650855,15.9266657,Hydrological
19538,2004,11.0,6.5,10.9,Biological
19539,2004,5.0,-64.9672817,-34.9964963,Meteorological
19542,2004,90.0,-75.0458515,-6.8699697,Meteorological
19544,2004,3.0,-75.89204331320687,1.2315264,Meteorological
19545,2004,15.0,21.7168387,41.6171214,Meteorological
19546,2004,27.0,24.6859225,45.9852129,Meteorological
19547,2004,43.0,6.5,10.9,Transport
19548,2004,36.0,-75.0458515,-6.8699697,Transport
19549,2004,7.0,24.6859225,45.9852129,Meteorological
19550,2004,4.0,-100.445882,39.7837304,Meteorological
19551,2004,21.0,139.2394179,36.5748441,Hydrological
19552,2004,4.0,30.0644358,-1.9646631,Biological
19554,2004,90.0,78.6677428,22.3511148,Miscellaneous accident
19556,2004,11.0,34.9144977,-19.302233,Transport
19558,2004,16.0,66.2385139,33.7680065,Hydrological
19559,2004,40.0,78.6677428,22.3511148,Transport
19560,2004,36.0,31.2718321,49.4871968,Industrial accident
19561,2004,10.0,139.2394179,36.5748441,Meteorological
19562,2004,36.0,104.999927,35.000074,Industrial accident
19563,2004,53.0,107.9650855,15.9266657,Hydrological
19564,2004,4.0,24.6859225,45.9852129,Meteorological
19565,2004,37.0,34.9249653,38.9597594,Transport
19566,2004,20.0,47.8915271,16.3471243,Miscellaneous accident
19567,2004,26.0,-4.8379791,39.3260685,Meteorological
19568,2004,15.0,104.999927,35.000074,Industrial accident
19569,2004,4.0,24.6859225,45.9852129,Hydrological
19570,2004,26.0,34.9249653,38.9597594,Transport
19573,2004,1.0,19.4528646,48.7411522,Hydrological
19574,2004,15.0,78.6677428,22.3511148,Transport
19575,2004,30.0,-75.0458515,-6.8699697,Transport
19576,2004,133.0,104.999927,35.000074,Hydrological
19577,2004,3.0,-4.8379791,39.3260685,Climatological
19578,2004,88.0,80.7137847,7.5554942,Biological
19579,2004,10.0,127.6961188,36.638392,Hydrological
19580,2004,24.0,127.0870417,40.3736611,Hydrological
19581,2004,54.0,78.6677428,22.3511148,Industrial accident
19582,2004,2.0,-8.1353519,39.6621648,Climatological
19583,2004,12.0,-10.371337908392649,28.3347722,Transport
19584,2004,15.0,97.7453061,64.6863136,Transport
19585,2004,13.0,71.247499,30.3308401,Transport
19586,2004,11.0,74.714583,42.4858224,Hydrological
19587,2004,6.0,97.7453061,64.6863136,Meteorological
19589,2004,21.0,104.999927,35.000074,Industrial accident
19590,2004,27.0,33.9301963,-13.2687204,Transport
19595,2004,123.0,19.0156172,15.6134137,Biological
19596,2004,10.0,23.8222636,-2.9814344,Industrial accident
19597,2004,14.0,117.8902853,-2.4833826,Transport
19599,2004,1.0,-83.1137366,32.3293809,Hydrological
19601,2004,2.0,172.8344077,-41.5000831,Hydrological
19602,2004,14.0,46.4416422,-18.9249604,Miscellaneous accident
19603,2004,21.0,19.0156172,15.6134137,Biological
19604,2004,188.0,104.999927,35.000074,Meteorological
19605,2004,65.0,7.9999721,9.6000359,Hydrological
19606,2004,22.0,7.9999721,9.6000359,Transport
19607,2004,4.0,-80.8328748,23.0131338,Meteorological
19609,2004,10.0,-100.445882,39.7837304,Meteorological
19610,2004,1.0,122.7312101,12.7503486,Miscellaneous accident
19611,2004,37.0,-88.9140683,13.8000382,Transport
19612,2004,12.0,117.8902853,-2.4833826,Transport
19613,2004,23.0,39.0494106,34.6401861,Transport
19614,2004,25.0,83.9999901,28.3780464,Transport
19616,2004,2.0,34.9249653,38.9597594,Hydrological
19617,2004,11.0,1.8883335,46.603354,Meteorological
19618,2004,11.0,139.2394179,36.5748441,Meteorological
19619,2004,8.0,127.6961188,36.638392,Meteorological
19620,2004,14.0,-14.4529612,14.4750607,Transport
19621,2004,25.0,-66.1109318,8.0018709,Transport
19622,2004,12.0,32.2166578,1.5333554,Transport
19623,2004,2.0,104.999927,35.000074,Meteorological
19624,2004,2.0,139.2394179,36.5748441,Meteorological
19625,2004,35.0,122.7312101,12.7503486,Meteorological
19626,2004,32.0,120.83537694479216,23.5983227,Meteorological
19627,2004,100.0,-10.7083587,10.7226226,Biological
19628,2004,56.0,-11.8400269,8.6400349,Biological
19630,2004,9.0,124.724704,7.4931858,Hydrological
19631,2004,13.0,2.9999825,28.0000272,Transport
19632,2004,28.0,-10.371337908392649,28.3347722,Transport
19633,2004,6.0,24.6859225,45.9852129,Hydrological
19634,2004,14.0,139.2394179,36.5748441,Meteorological
19636,2004,7.0,-100.445882,39.7837304,Meteorological
19637,2004,20.0,-5.5679458,7.9897371,Transport
19639,2004,2.0,-78.0000547,24.7736546,Meteorological
19643,2004,47.0,-100.445882,39.7837304,Meteorological
19644,2004,222.0,104.999927,35.000074,Hydrological
19645,2004,10.0,104.999927,35.000074,Industrial accident
19646,2004,41.0,139.2394179,36.5748441,Meteorological
19648,2004,3.0,97.7453061,64.6863136,Meteorological
19649,2004,11.0,2.9999825,28.0000272,Transport
19650,2004,1.0,-59.5250305,13.1500331,Meteorological
19652,2004,2.0,-79.9174627243246,19.70318225,Meteorological
19653,2004,4.0,-70.3028026,19.0974031,Meteorological
19654,2004,39.0,-61.6904045,12.1360374,Meteorological
19655,2004,3.0,-72.3570972,19.1399952,Meteorological
19656,2004,15.0,-77.3947693,18.1850507,Meteorological
19658,2004,1.0,-61.0840075,10.7466905,Meteorological
19659,2004,52.0,-100.445882,39.7837304,Meteorological
19661,2004,5.0,-66.1109318,8.0018709,Meteorological
19663,2004,17.0,-77.6930602,43.2097838,Transport
19664,2004,15.0,-77.6930602,43.2097838,Transport
19665,2004,9.0,120.83537694479216,23.5983227,Meteorological
19666,2004,38.0,-64.9912286,-17.0568696,Transport
19667,2004,20.0,36.0514231,-0.2864982,Hydrological
19668,2004,9.0,-78.0000547,24.7736546,Meteorological
19669,2004,11.0,-70.3028026,19.0974031,Meteorological
19670,2004,2754.0,-72.3570972,19.1399952,Meteorological
19671,2004,2.0,-66.4858295,18.2247706,Meteorological
19673,2004,60.0,7.9999721,9.6000359,Industrial accident
19674,2004,16.0,-81.1308434,8.559559,Hydrological
19675,2004,17.0,71.247499,30.3308401,Transport
19676,2004,18.0,54.5643516,32.6475314,Transport
19677,2004,14.0,-53.2,-10.3333333,Transport
19678,2004,18.0,49.083416,8.3676771,Transport
19679,2004,33.0,78.6677428,22.3511148,Hydrological
19680,2004,12.0,18.1236723,26.8234472,Transport
19681,2004,25.0,139.2394179,36.5748441,Meteorological
19682,2004,68.0,104.999927,35.000074,Transport
19683,2004,3.0,-15.2351044,11.815215,Hydrological
19684,2004,15.0,38.6521203,10.2116702,Transport
19685,2004,14.0,124.724704,7.4931858,Industrial accident
19686,2004,20.0,54.5643516,32.6475314,Transport
19687,2004,64.0,10.1857757,36.8002068,Transport
19689,2004,2.0,124.724704,7.4931858,Hydrological
19691,2004,10.0,104.999927,35.000074,Industrial accident
19692,2004,11.0,36.0514231,-0.2864982,Hydrological
19693,2004,160.0,78.6677428,22.3511148,Hydrological
19694,2004,10.0,-10.371337908392649,28.3347722,Transport
19695,2004,11.0,139.2394179,36.5748441,Meteorological
19696,2004,68.0,23.8222636,-2.9814344,Transport
19697,2004,15.0,6.5,10.9,Transport
19698,2004,15.0,-75.89204331320687,1.2315264,Transport
19699,2004,14.0,29.2675469,26.2540493,Transport
19700,2004,36.0,-72.9088133,4.099917,Hydrological
19701,2004,14.0,54.5643516,32.6475314,Transport
19702,2004,11.0,35.7878438,-6.5247123,Transport
19703,2004,89.0,139.2394179,36.5748441,Meteorological
19704,2004,14.0,54.5643516,32.6475314,Transport
19705,2004,19.0,17.5691241,-11.8775768,Transport
19706,2004,148.0,104.999927,35.000074,Industrial accident
19707,2004,13.0,104.999927,35.000074,Industrial accident
19708,2004,29.0,104.999927,35.000074,Industrial accident
19709,2004,30.0,19.0156172,15.6134137,Transport
19710,2004,14.0,9.3238432,17.7356214,Transport
19711,2004,15.0,104.999927,35.000074,Industrial accident
19712,2004,7.0,120.83537694479216,23.5983227,Meteorological
19714,2004,13.0,97.7453061,64.6863136,Industrial accident
19715,2004,13.0,104.999927,35.000074,Industrial accident
19716,2004,3.0,19.9981227,7.0323598,Hydrological
19717,2004,11.0,-75.0458515,-6.8699697,Transport
19718,2004,12.0,-93.6261918,44.6663146,Transport
19719,2004,25.0,19.9981227,7.0323598,Transport
19720,2004,11.0,122.7312101,12.7503486,Miscellaneous accident
19721,2004,6.0,-14.4529612,14.4750607,Biological
19722,2004,3.0,124.724704,7.4931858,Hydrological
19723,2004,10.0,29.2675469,26.2540493,Transport
19724,2004,15.0,-75.0458515,-6.8699697,Transport
19725,2004,16.0,104.999927,35.000074,Industrial accident
19726,2004,7.0,-3.2765753,54.7023545,Transport
19728,2004,18.0,-53.2,-10.3333333,Transport
19729,2004,6.0,122.7312101,12.7503486,Transport
19730,2004,16.0,34.9249653,38.9597594,Transport
19731,2004,15.0,7.9999721,9.6000359,Transport
19732,2004,2.0,12.674297,42.6384261,Meteorological
19733,2004,3.0,32.2166578,1.5333554,Biological
19736,2004,76.0,7.9999721,9.6000359,Biological
19737,2004,104.0,122.7312101,12.7503486,Meteorological
19738,2004,56.0,107.9650855,15.9266657,Meteorological
19739,2004,2.0,19.4528646,48.7411522,Meteorological
19740,2004,14.0,2.9999825,28.0000272,Transport
19741,2004,18.0,54.5643516,32.6475314,Transport
19742,2004,2.0,-61.0840075,10.7466905,Hydrological
19743,2004,2.0,134.755,-24.7761086,Meteorological
19746,2004,14.0,34.9249653,38.9597594,Meteorological
19747,2004,10.0,17.5691241,-11.8775768,Transport
19748,2004,16.0,117.8902853,-2.4833826,Transport
19749,2004,166.0,104.999927,35.000074,Industrial accident
19750,2004,1619.0,122.7312101,12.7503486,Meteorological
19751,2004,16.0,104.999927,35.000074,Industrial accident
19752,2004,25.0,117.8902853,-2.4833826,Transport
19753,2004,40.0,44.1749775,33.0955793,Transport
19754,2004,24.0,-1.0800271,8.0300284,Transport
19756,2004,44.0,104.999927,35.000074,Geophysical
19757,2004,15.0,104.999927,35.000074,Transport
19758,2004,34.0,54.5643516,32.6475314,Hydrological
19759,2004,15.0,54.5643516,32.6475314,Transport
19760,2004,17.0,-1.6880314,12.0753083,Transport
19761,2004,36.0,104.999927,35.000074,Industrial accident
19762,2004,21.0,44.1749775,33.0955793,Transport
19764,2004,8.0,122.7312101,12.7503486,Hydrological
19765,2004,13.0,102.2656823,4.5693754,Hydrological
19766,2004,2.0,124.724704,7.4931858,Hydrological
19767,2004,37.0,78.6677428,22.3511148,Transport
19768,2004,26.0,32.2166578,1.5333554,Transport
19769,2004,11.0,-10.371337908392649,28.3347722,Transport
19770,2004,29.0,-5.5679458,7.9897371,Transport
19771,2004,27.0,7.9999721,9.6000359,Miscellaneous accident
19772,2004,14.0,117.8902853,-2.4833826,Transport
19773,2004,49.0,-75.0458515,-6.8699697,Transport
19774,2004,23.0,-2.2900239,16.3700359,Transport
19775,2004,10.0,104.999927,35.000074,Transport
19776,2004,6.0,80.7137847,7.5554942,Hydrological
19777,2004,18.0,71.247499,30.3308401,Transport
19778,2004,13.0,104.999927,35.000074,Transport
19779,2004,34.0,-2.2900239,16.3700359,Transport
19780,2004,17.0,-72.9088133,4.099917,Transport
19781,2004,1.0,17.5691241,-11.8775768,Hydrological
19782,2004,3.0,134.755,-24.7761086,Hydrological
19783,2004,31.0,71.247499,30.3308401,Transport
19784,2004,10.0,104.999927,35.000074,Industrial accident
19785,2004,32.0,122.7312101,12.7503486,Biological
19786,2004,1.0,134.755,-24.7761086,Meteorological
19787,2004,1.0,-100.445882,39.7837304,Hydrological
19788,2004,35.0,-66.1109318,8.0018709,Hydrological
19789,2004,6.0,104.999927,35.000074,Meteorological
19790,2004,10.0,36.0514231,-0.2864982,Meteorological
19792,2004,90.0,97.7453061,64.6863136,Transport
19793,2004,28.0,122.7312101,12.7503486,Transport
19794,2004,33.0,36.0514231,-0.2864982,Transport
19795,2004,24.0,124.724704,7.4931858,Transport
19796,2004,30.0,78.6677428,22.3511148,Transport
19797,2004,25.0,36.0514231,-0.2864982,Transport
19798,2004,35.0,78.6677428,22.3511148,Transport
19799,2004,23.0,104.999927,35.000074,Transport
19800,2004,57.0,23.8222636,-2.9814344,Biological
19801,2004,2.0,78.6677428,22.3511148,Miscellaneous accident
19802,2004,112.0,38.4313975,1.4419683,Miscellaneous accident
19807,2004,2.0,71.247499,30.3308401,Biological
19809,2004,2.0,10.4478313,51.1638175,Meteorological
19810,2004,9.0,-100.445882,39.7837304,Meteorological
19811,2004,210.0,78.6677428,22.3511148,Hydrological
19814,2004,34.0,107.9650855,15.9266657,Hydrological
19815,2004,3.0,-15.2351044,11.815215,Biological
19816,2004,329.0,17.5691241,-11.8775768,Biological
19818,2004,3.0,-100.445882,39.7837304,Meteorological
19822,2004,80.0,38.4313975,1.4419683,Climatological
19830,2005,25.0,29.9324519,-3.426449,Transport
19831,2005,54.0,104.999927,35.000074,Transport
19832,2005,2.0,-53.2,-10.3333333,Meteorological
19833,2005,23.0,29.9324519,-3.426449,Transport
19834,2005,12.0,-99.1331785,19.4326296,Transport
19835,2005,28.0,104.999927,35.000074,Transport
19836,2005,14.0,12.674297,42.6384261,Transport
19837,2005,4.0,10.3333283,55.670249,Meteorological
19839,2005,3.0,-3.2765753,54.7023545,Meteorological
19846,2005,7.0,14.5208584,59.6749712,Meteorological
19847,2005,57.0,78.6677428,22.3511148,Transport
19848,2005,12.0,134.755,-24.7761086,Climatological
19849,2005,28.0,-100.445882,39.7837304,Hydrological
19850,2005,15.0,54.5643516,32.6475314,Miscellaneous accident
19851,2005,4.0,-84.0739102,10.2735633,Hydrological
19852,2005,3.0,-81.1308434,8.559559,Hydrological
19853,2005,3.0,-66.1109318,8.0018709,Hydrological
19854,2005,14.0,19.0156172,15.6134137,Transport
19855,2005,9.0,97.7453061,64.6863136,Hydrological
19856,2005,17.0,124.724704,7.4931858,Transport
